COURT,CASE_TYPE_NAME,YEAR,MONTH,CASE_COUNT
2C,Criminal_Action,2017,5,86
2C,Criminal_Action,2017,6,93
2C,Criminal_Action,2017,7,91
2C,Criminal_Action,2017,8,109
2C,Criminal_Action,2017,9,99
2C,Criminal_Action,2017,10,90
2C,Criminal_Action,2017,11,97
2C,Criminal_Action,2017,12,81
2C,Criminal_Action,2018,1,72
2C,Criminal_Action,2018,2,60
2C,Criminal_Action,2018,3,72
2C,Criminal_Action,2018,4,107
2C,Criminal_Action,2018,5,87
2C,Criminal_Action,2018,6,84
2C,Criminal_Action,2018,7,98
2C,Criminal_Action,2018,8,68
2C,Criminal_Action,2018,9,104
2C,Criminal_Action,2018,10,83
2C,Criminal_Action,2018,11,59
2C,Criminal_Action,2018,12,70
2C,Criminal_Action,2019,1,86
2C,Criminal_Action,2019,2,63
2C,Criminal_Action,2019,3,71
2C,Criminal_Action,2019,4,69
2C,Criminal_Action,2019,5,72
2C,Criminal_Action,2019,6,49
2C,Criminal_Action,2019,7,76
2C,Criminal_Action,2019,8,87
2C,Criminal_Action,2019,9,80
2C,Criminal_Action,2019,10,74
2C,Criminal_Action,2019,11,79
2C,Criminal_Action,2019,12,62
2C,Criminal_Action,2020,1,72
2C,Criminal_Action,2020,2,72
2C,Criminal_Action,2020,3,51
2C,Criminal_Action,2020,4,25
2C,Criminal_Action,2020,5,29
2C,Criminal_Action,2020,6,42
2C,Criminal_Action,2020,7,77
2C,Criminal_Action,2020,8,78
2C,Criminal_Action,2020,9,40
2C,Criminal_Action,2020,10,64
2C,Criminal_Action,2020,11,57
2C,Criminal_Action,2020,12,66
2C,Criminal_Action,2021,1,107
2C,Criminal_Action,2021,2,78
2C,Criminal_Action,2021,3,72
2C,Criminal_Action,2021,4,59
2C,Criminal_Action,2021,5,51
2C,Criminal_Action,2021,6,64
2C,Criminal_Action,2021,7,58
2C,Criminal_Action,2021,8,62
2C,Criminal_Action,2021,9,48
2C,Criminal_Action,2021,10,33
2C,Criminal_Action,2021,11,48
2C,Criminal_Action,2021,12,63
2C,Criminal_Action,2022,1,78
2C,Criminal_Action,2022,2,45
2C,Criminal_Action,2022,3,115
2C,Criminal_Action,2022,4,68
2C,Criminal_Action,2022,5,108
2C,Criminal_Action,2022,6,91
2C,Criminal_Action,2022,7,76
2C,Criminal_Action,2022,8,65
2C,Criminal_Action,2022,9,57
2C,Criminal_Action,2022,10,50
2C,Criminal_Action,2022,11,46
2C,Criminal_Action,2022,12,41
2C,Criminal_Action,2023,1,50
2C,Criminal_Action,2023,2,43
2C,Criminal_Action,2023,3,45
2C,Criminal_Action,2023,4,60
2C,Criminal_Action,2023,5,60
2C,Criminal_Action,2023,6,42
2C,Criminal_Action,2023,7,46
2C,Criminal_Action,2023,8,35
2C,Criminal_Action,2023,9,45
2C,Criminal_Action,2023,10,23
2C,Criminal_Action,2023,11,44
2C,Criminal_Action,2023,12,32
2C,Criminal_Action,2024,1,33
2C,Criminal_Action,2024,2,38
2C,Criminal_Action,2024,3,27
2C,Criminal_Action,2024,4,32
2C,Criminal_Action,2024,5,42
2C,Criminal_Action,2024,6,31
2C,Criminal_Action,2024,7,33
2C,Criminal_Action,2024,8,43
2C,Criminal_Action,2024,9,33
2C,Criminal_Action,2024,10,48
2C,Criminal_Action,2024,11,44
2C,Criminal_Action,2024,12,46
2D,Traffic,1998,1,3412
2D,Traffic,1998,2,2996
2D,Traffic,1998,3,2629
2D,Traffic,1998,4,3571
2D,Traffic,1998,5,3456
2D,Traffic,1998,6,2948
2D,Traffic,1998,7,3023
2D,Traffic,1998,8,2399
2D,Traffic,1998,9,3654
2D,Traffic,1998,10,3334
2D,Traffic,1998,11,2226
2D,Traffic,1998,12,2857
2D,Traffic,1999,1,2452
2D,Traffic,1999,2,3127
2D,Traffic,1999,3,3636
2D,Traffic,1999,4,3576
2D,Traffic,1999,5,3566
2D,Traffic,1999,6,2670
2D,Traffic,1999,7,2578
2D,Traffic,1999,8,3014
2D,Traffic,1999,9,3041
2D,Traffic,1999,10,2881
2D,Traffic,1999,11,1998
2D,Traffic,1999,12,2219
2D,Traffic,2000,1,2277
2D,Traffic,2000,2,3387
2D,Traffic,2000,3,3514
2D,Traffic,2000,4,2548
2D,Traffic,2000,5,2532
2D,Traffic,2000,6,3802
2D,Traffic,2000,7,3033
2D,Traffic,2000,8,1574
2D,Traffic,2000,9,1830
2D,Traffic,2000,10,2561
2D,Traffic,2000,11,2130
2D,Traffic,2000,12,2215
2D,Traffic,2001,1,3317
2D,Traffic,2001,2,1687
2D,Traffic,2001,3,1856
2D,Traffic,2001,4,3142
2D,Traffic,2001,5,2490
2D,Traffic,2001,6,2466
2D,Traffic,2001,7,2022
2D,Traffic,2001,8,2424
2D,Traffic,2001,9,2603
2D,Traffic,2001,10,2760
2D,Traffic,2001,11,1972
2D,Traffic,2001,12,1593
2D,Traffic,2002,1,3086
2D,Traffic,2002,2,2719
2D,Traffic,2002,3,2844
2D,Traffic,2002,4,3528
2D,Traffic,2002,5,2732
2D,Traffic,2002,6,3651
2D,Traffic,2002,7,3131
2D,Traffic,2002,8,2581
2D,Traffic,2002,9,2880
2D,Traffic,2002,10,3316
2D,Traffic,2002,11,2171
2D,Traffic,2002,12,2313
2D,Traffic,2003,1,3395
2D,Traffic,2003,2,2935
2D,Traffic,2003,3,3420
2D,Traffic,2003,4,2838
2D,Traffic,2003,5,3387
2D,Traffic,2003,6,4378
2D,Traffic,2003,7,3797
2D,Traffic,2003,8,2881
2D,Traffic,2003,9,4642
2D,Traffic,2003,10,4901
2D,Traffic,2003,11,3777
2D,Traffic,2003,12,3357
2D,Traffic,2004,1,4683
2D,Traffic,2004,2,3860
2D,Traffic,2004,3,4121
2D,Traffic,2004,4,4451
2D,Traffic,2004,5,4217
2D,Traffic,2004,6,6640
2D,Traffic,2004,7,4700
2D,Traffic,2004,8,5038
2D,Traffic,2004,9,4250
2D,Traffic,2004,10,3540
2D,Traffic,2004,11,3333
2D,Traffic,2004,12,3892
2D,Traffic,2005,1,3545
2D,Traffic,2005,2,3857
2D,Traffic,2005,3,4709
2D,Traffic,2005,4,3373
2D,Traffic,2005,5,4536
2D,Traffic,2005,6,5204
2D,Traffic,2005,7,4182
2D,Traffic,2005,8,5122
2D,Traffic,2005,9,4420
2D,Traffic,2005,10,4095
2D,Traffic,2005,11,2790
2D,Traffic,2005,12,3408
2D,Traffic,2006,1,4072
2D,Traffic,2006,2,4348
2D,Traffic,2006,3,3362
2D,Traffic,2006,4,2943
2D,Traffic,2006,5,3354
2D,Traffic,2006,6,3500
2D,Traffic,2006,7,2839
2D,Traffic,2006,8,3475
2D,Traffic,2006,9,3130
2D,Traffic,2006,10,3282
2D,Traffic,2006,11,2943
2D,Traffic,2006,12,3177
2D,Traffic,2007,1,3874
2D,Traffic,2007,2,3336
2D,Traffic,2007,3,3331
2D,Traffic,2007,4,3334
2D,Traffic,2007,5,3492
2D,Traffic,2007,6,3437
2D,Traffic,2007,7,3634
2D,Traffic,2007,8,3686
2D,Traffic,2007,9,3045
2D,Traffic,2007,10,3383
2D,Traffic,2007,11,3421
2D,Traffic,2007,12,3114
2D,Traffic,2008,1,3582
2D,Traffic,2008,2,3108
2D,Traffic,2008,3,2916
2D,Traffic,2008,4,3548
2D,Traffic,2008,5,3010
2D,Traffic,2008,6,2908
2D,Traffic,2008,7,3517
2D,Traffic,2008,8,3029
2D,Traffic,2008,9,2454
2D,Traffic,2008,10,3088
2D,Traffic,2008,11,2333
2D,Traffic,2008,12,2969
2D,Traffic,2009,1,2990
2D,Traffic,2009,2,2216
2D,Traffic,2009,3,2718
2D,Traffic,2009,4,2712
2D,Traffic,2009,5,2391
2D,Traffic,2009,6,2378
2D,Traffic,2009,7,2462
2D,Traffic,2009,8,2595
2D,Traffic,2009,9,2969
2D,Traffic,2009,10,2141
2D,Traffic,2009,11,2550
2D,Traffic,2009,12,2434
2D,Traffic,2010,1,2750
2D,Traffic,2010,2,2685
2D,Traffic,2010,3,2954
2D,Traffic,2010,4,2215
2D,Traffic,2010,5,2995
2D,Traffic,2010,6,2827
2D,Traffic,2010,7,2908
2D,Traffic,2010,8,3115
2D,Traffic,2010,9,2697
2D,Traffic,2010,10,2499
2D,Traffic,2010,11,2252
2D,Traffic,2010,12,2390
2D,Traffic,2011,1,3198
2D,Traffic,2011,2,3080
2D,Traffic,2011,3,3553
2D,Traffic,2011,4,3147
2D,Traffic,2011,5,2889
2D,Traffic,2011,6,3352
2D,Traffic,2011,7,3202
2D,Traffic,2011,8,3337
2D,Traffic,2011,9,3049
2D,Traffic,2011,10,2389
2D,Traffic,2011,11,2666
2D,Traffic,2011,12,2546
2D,Traffic,2012,1,2825
2D,Traffic,2012,2,2879
2D,Traffic,2012,3,2656
2D,Traffic,2012,4,3957
2D,Traffic,2012,5,3966
2D,Traffic,2012,6,3458
2D,Traffic,2012,7,3628
2D,Traffic,2012,8,4186
2D,Traffic,2012,9,2621
2D,Traffic,2012,10,3972
2D,Traffic,2012,11,3476
2D,Traffic,2012,12,2926
2D,Traffic,2013,1,2936
2D,Traffic,2013,2,2929
2D,Traffic,2013,3,2742
2D,Traffic,2013,4,3482
2D,Traffic,2013,5,3037
2D,Traffic,2013,6,2682
2D,Traffic,2013,7,2984
2D,Traffic,2013,8,2592
2D,Traffic,2013,9,3233
2D,Traffic,2013,10,2416
2D,Traffic,2013,11,2387
2D,Traffic,2013,12,2119
2D,Traffic,2014,1,2439
2D,Traffic,2014,2,2996
2D,Traffic,2014,3,3062
2D,Traffic,2014,4,2764
2D,Traffic,2014,5,2705
2D,Traffic,2014,6,3021
2D,Traffic,2014,7,3549
2D,Traffic,2014,8,2943
2D,Traffic,2014,9,2751
2D,Traffic,2014,10,3367
2D,Traffic,2014,11,2715
2D,Traffic,2014,12,2793
2D,Traffic,2015,1,2489
2D,Traffic,2015,2,2547
2D,Traffic,2015,3,3169
2D,Traffic,2015,4,3416
2D,Traffic,2015,5,2905
2D,Traffic,2015,6,2802
2D,Traffic,2015,7,2655
2D,Traffic,2015,8,2946
2D,Traffic,2015,9,2675
2D,Traffic,2015,10,2445
2D,Traffic,2015,11,2659
2D,Traffic,2015,12,3075
2D,Traffic,2016,1,3515
2D,Traffic,2016,2,3652
2D,Traffic,2016,3,3695
2D,Traffic,2016,4,3668
2D,Traffic,2016,5,3898
2D,Traffic,2016,6,3753
2D,Traffic,2016,7,3861
2D,Traffic,2016,8,4491
2D,Traffic,2016,9,3432
2D,Traffic,2016,10,3717
2D,Traffic,2016,11,3425
2D,Traffic,2016,12,2771
2D,Traffic,2017,1,4152
2D,Traffic,2017,2,3480
2D,Traffic,2017,3,3215
2D,Traffic,2017,4,3193
2D,Traffic,2017,5,4133
2D,Traffic,2017,6,3448
2D,Traffic,2017,7,3156
2D,Traffic,2017,8,3433
2D,Traffic,2017,9,3247
2D,Traffic,2017,10,2909
2D,Traffic,2017,11,3426
2D,Traffic,2017,12,2945
2D,Traffic,2018,1,4138
2D,Traffic,2018,2,3211
2D,Traffic,2018,3,3704
2D,Traffic,2018,4,3826
2D,Traffic,2018,5,3549
2D,Traffic,2018,6,2943
2D,Traffic,2018,7,3573
2D,Traffic,2018,8,3490
2D,Traffic,2018,9,2401
2D,Traffic,2018,10,3167
2D,Traffic,2018,11,2789
2D,Traffic,2018,12,3313
2D,Traffic,2019,1,2927
2D,Traffic,2019,2,2863
2D,Traffic,2019,3,3271
2D,Traffic,2019,4,3211
2D,Traffic,2019,5,3435
2D,Traffic,2019,6,2300
2D,Traffic,2019,7,2669
2D,Traffic,2019,8,3251
2D,Traffic,2019,9,3437
2D,Traffic,2019,10,2871
2D,Traffic,2019,11,2524
2D,Traffic,2019,12,2620
2D,Traffic,2020,1,3096
2D,Traffic,2020,2,2438
2D,Traffic,2020,3,2869
2D,Traffic,2020,4,1691
2D,Traffic,2020,5,1940
2D,Traffic,2020,6,2065
2D,Traffic,2020,7,1683
2D,Traffic,2020,8,1585
2D,Traffic,2020,9,1706
2D,Traffic,2020,10,2129
2D,Traffic,2020,11,1680
2D,Traffic,2020,12,1579
2D,Traffic,2021,1,1838
2D,Traffic,2021,2,2307
2D,Traffic,2021,3,2327
2D,Traffic,2021,4,2823
2D,Traffic,2021,5,2430
2D,Traffic,2021,6,3127
2D,Traffic,2021,7,2599
2D,Traffic,2021,8,3103
2D,Traffic,2021,9,2177
2D,Traffic,2021,10,2454
2D,Traffic,2021,11,3120
2D,Traffic,2021,12,1724
2D,Traffic,2022,1,3050
2D,Traffic,2022,2,2948
2D,Traffic,2022,3,3033
2D,Traffic,2022,4,2790
2D,Traffic,2022,5,2941
2D,Traffic,2022,6,3277
2D,Traffic,2022,7,2700
2D,Traffic,2022,8,2777
2D,Traffic,2022,9,2446
2D,Traffic,2022,10,2579
2D,Traffic,2022,11,1875
2D,Traffic,2022,12,2311
2D,Traffic,2023,1,2561
2D,Traffic,2023,2,2257
2D,Traffic,2023,3,2510
2D,Traffic,2023,4,2385
2D,Traffic,2023,5,2792
2D,Traffic,2023,6,2684
2D,Traffic,2023,7,2487
2D,Traffic,2023,8,1338
2D,Traffic,2023,9,1415
2D,Traffic,2023,10,1572
2D,Traffic,2023,11,1667
2D,Traffic,2023,12,1133
2D,Traffic,2024,1,1675
2D,Traffic,2024,2,1732
2D,Traffic,2024,3,1788
2D,Traffic,2024,4,1885
2D,Traffic,2024,5,2087
2D,Traffic,2024,6,1997
2D,Traffic,2024,7,2014
2D,Traffic,2024,8,1821
2D,Traffic,2024,9,1893
2D,Traffic,2024,10,1839
2D,Traffic,2024,11,1460
2D,Traffic,2024,12,1507
2F,Adoption,1998,1,3
2F,Adoption,1998,2,2
2F,Adoption,1998,3,7
2F,Adoption,1998,4,5
2F,Adoption,1998,5,3
2F,Adoption,1998,6,5
2F,Adoption,1998,7,2
2F,Adoption,1998,8,5
2F,Adoption,1998,9,6
2F,Adoption,1998,10,10
2F,Adoption,1998,11,6
2F,Adoption,1998,12,2
2F,Adoption,1999,1,3
2F,Adoption,1999,2,5
2F,Adoption,1999,3,10
2F,Adoption,1999,4,7
2F,Adoption,1999,5,4
2F,Adoption,1999,6,3
2F,Adoption,1999,7,3
2F,Adoption,1999,8,9
2F,Adoption,1999,9,8
2F,Adoption,1999,10,2
2F,Adoption,1999,11,4
2F,Adoption,1999,12,6
2F,Adoption,2000,1,5
2F,Adoption,2000,2,2
2F,Adoption,2000,3,4
2F,Adoption,2000,4,4
2F,Adoption,2000,5,7
2F,Adoption,2000,6,9
2F,Adoption,2000,7,6
2F,Adoption,2000,8,7
2F,Adoption,2000,9,8
2F,Adoption,2000,10,9
2F,Adoption,2000,11,6
2F,Adoption,2000,12,8
2F,Adoption,2001,1,6
2F,Adoption,2001,2,4
2F,Adoption,2001,3,9
2F,Adoption,2001,4,6
2F,Adoption,2001,5,11
2F,Adoption,2001,6,5
2F,Adoption,2001,7,6
2F,Adoption,2001,8,3
2F,Adoption,2001,9,3
2F,Adoption,2001,10,7
2F,Adoption,2001,11,3
2F,Adoption,2001,12,7
2F,Adoption,2002,1,6
2F,Adoption,2002,2,7
2F,Adoption,2002,3,8
2F,Adoption,2002,4,10
2F,Adoption,2002,5,9
2F,Adoption,2002,6,6
2F,Adoption,2002,7,3
2F,Adoption,2002,8,2
2F,Adoption,2002,9,6
2F,Adoption,2002,10,3
2F,Adoption,2002,11,6
2F,Adoption,2002,12,8
2F,Adoption,2003,1,5
2F,Adoption,2003,2,6
2F,Adoption,2003,3,3
2F,Adoption,2003,4,4
2F,Adoption,2003,5,9
2F,Adoption,2003,6,4
2F,Adoption,2003,7,7
2F,Adoption,2003,8,8
2F,Adoption,2003,9,8
2F,Adoption,2003,10,7
2F,Adoption,2003,11,4
2F,Adoption,2003,12,4
2F,Adoption,2004,1,7
2F,Adoption,2004,2,8
2F,Adoption,2004,3,4
2F,Adoption,2004,4,10
2F,Adoption,2004,5,7
2F,Adoption,2004,6,5
2F,Adoption,2004,7,10
2F,Adoption,2004,8,6
2F,Adoption,2004,9,8
2F,Adoption,2004,10,5
2F,Adoption,2004,11,3
2F,Adoption,2004,12,5
2F,Adoption,2005,1,1
2F,Adoption,2005,2,3
2F,Adoption,2005,3,7
2F,Adoption,2005,4,8
2F,Adoption,2005,5,12
2F,Adoption,2005,6,7
2F,Adoption,2005,7,11
2F,Adoption,2005,8,9
2F,Adoption,2005,9,13
2F,Adoption,2005,10,5
2F,Adoption,2005,11,6
2F,Adoption,2005,12,1
2F,Adoption,2006,1,2
2F,Adoption,2006,2,5
2F,Adoption,2006,3,5
2F,Adoption,2006,4,3
2F,Adoption,2006,5,3
2F,Adoption,2006,6,4
2F,Adoption,2006,7,4
2F,Adoption,2006,8,9
2F,Adoption,2006,9,10
2F,Adoption,2006,10,6
2F,Adoption,2006,11,11
2F,Adoption,2006,12,9
2F,Adoption,2007,1,5
2F,Adoption,2007,2,2
2F,Adoption,2007,3,4
2F,Adoption,2007,4,11
2F,Adoption,2007,5,7
2F,Adoption,2007,6,6
2F,Adoption,2007,7,6
2F,Adoption,2007,8,9
2F,Adoption,2007,9,5
2F,Adoption,2007,10,2
2F,Adoption,2007,11,6
2F,Adoption,2007,12,7
2F,Adoption,2008,1,6
2F,Adoption,2008,2,6
2F,Adoption,2008,3,9
2F,Adoption,2008,4,4
2F,Adoption,2008,5,10
2F,Adoption,2008,6,3
2F,Adoption,2008,7,10
2F,Adoption,2008,8,3
2F,Adoption,2008,9,4
2F,Adoption,2008,10,14
2F,Adoption,2008,11,6
2F,Adoption,2008,12,6
2F,Adoption,2009,1,9
2F,Adoption,2009,2,3
2F,Adoption,2009,3,2
2F,Adoption,2009,4,5
2F,Adoption,2009,5,4
2F,Adoption,2009,6,3
2F,Adoption,2009,7,3
2F,Adoption,2009,8,6
2F,Adoption,2009,9,3
2F,Adoption,2009,10,4
2F,Adoption,2009,11,6
2F,Adoption,2009,12,2
2F,Adoption,2010,1,4
2F,Adoption,2010,2,3
2F,Adoption,2010,3,3
2F,Adoption,2010,4,3
2F,Adoption,2010,5,5
2F,Adoption,2010,6,5
2F,Adoption,2010,7,6
2F,Adoption,2010,8,1
2F,Adoption,2010,9,6
2F,Adoption,2010,10,4
2F,Adoption,2010,11,5
2F,Adoption,2010,12,4
2F,Adoption,2011,1,4
2F,Adoption,2011,2,5
2F,Adoption,2011,3,7
2F,Adoption,2011,4,2
2F,Adoption,2011,5,6
2F,Adoption,2011,6,6
2F,Adoption,2011,7,3
2F,Adoption,2011,8,8
2F,Adoption,2011,9,1
2F,Adoption,2011,10,3
2F,Adoption,2011,11,7
2F,Adoption,2011,12,5
2F,Adoption,2012,1,4
2F,Adoption,2012,2,4
2F,Adoption,2012,3,6
2F,Adoption,2012,4,3
2F,Adoption,2012,5,9
2F,Adoption,2012,6,5
2F,Adoption,2012,7,6
2F,Adoption,2012,8,2
2F,Adoption,2012,9,5
2F,Adoption,2012,10,2
2F,Adoption,2012,11,10
2F,Adoption,2012,12,3
2F,Adoption,2013,1,4
2F,Adoption,2013,2,2
2F,Adoption,2013,3,1
2F,Adoption,2013,4,5
2F,Adoption,2013,5,5
2F,Adoption,2013,6,2
2F,Adoption,2013,7,5
2F,Adoption,2013,8,7
2F,Adoption,2013,9,8
2F,Adoption,2013,10,7
2F,Adoption,2013,11,4
2F,Adoption,2013,12,1
2F,Adoption,2014,1,3
2F,Adoption,2014,2,1
2F,Adoption,2014,3,1
2F,Adoption,2014,4,3
2F,Adoption,2014,5,1
2F,Adoption,2014,6,2
2F,Adoption,2014,7,6
2F,Adoption,2014,8,2
2F,Adoption,2014,9,4
2F,Adoption,2014,10,5
2F,Adoption,2014,11,6
2F,Adoption,2014,12,7
2F,Adoption,2015,1,1
2F,Adoption,2015,2,2
2F,Adoption,2015,3,4
2F,Adoption,2015,4,5
2F,Adoption,2015,5,3
2F,Adoption,2015,6,1
2F,Adoption,2015,7,9
2F,Adoption,2015,8,6
2F,Adoption,2015,9,2
2F,Adoption,2015,10,7
2F,Adoption,2015,11,2
2F,Adoption,2015,12,4
2F,Adoption,2016,1,4
2F,Adoption,2016,2,7
2F,Adoption,2016,3,5
2F,Adoption,2016,4,10
2F,Adoption,2016,5,5
2F,Adoption,2016,6,2
2F,Adoption,2016,7,1
2F,Adoption,2016,8,3
2F,Adoption,2016,9,2
2F,Adoption,2016,10,5
2F,Adoption,2016,11,3
2F,Adoption,2016,12,9
2F,Adoption,2017,1,5
2F,Adoption,2017,2,3
2F,Adoption,2017,3,6
2F,Adoption,2017,4,3
2F,Adoption,2017,5,5
2F,Adoption,2017,6,3
2F,Adoption,2017,7,4
2F,Adoption,2017,8,2
2F,Adoption,2017,9,5
2F,Adoption,2017,10,9
2F,Adoption,2017,11,5
2F,Adoption,2017,12,7
2F,Adoption,2018,1,4
2F,Adoption,2018,2,4
2F,Adoption,2018,3,4
2F,Adoption,2018,4,5
2F,Adoption,2018,5,10
2F,Adoption,2018,6,5
2F,Adoption,2018,7,3
2F,Adoption,2018,9,2
2F,Adoption,2018,10,2
2F,Adoption,2018,11,3
2F,Adoption,2018,12,4
2F,Adoption,2019,1,3
2F,Adoption,2019,2,3
2F,Adoption,2019,4,5
2F,Adoption,2019,5,6
2F,Adoption,2019,6,2
2F,Adoption,2019,7,4
2F,Adoption,2019,8,3
2F,Adoption,2019,9,9
2F,Adoption,2019,10,4
2F,Adoption,2019,11,1
2F,Adoption,2020,1,5
2F,Adoption,2020,2,3
2F,Adoption,2020,3,2
2F,Adoption,2020,4,1
2F,Adoption,2020,5,1
2F,Adoption,2020,6,3
2F,Adoption,2020,7,3
2F,Adoption,2020,8,6
2F,Adoption,2020,9,4
2F,Adoption,2020,10,4
2F,Adoption,2020,11,5
2F,Adoption,2020,12,4
2F,Adoption,2021,1,8
2F,Adoption,2021,2,2
2F,Adoption,2021,3,5
2F,Adoption,2021,4,8
2F,Adoption,2021,5,1
2F,Adoption,2021,6,10
2F,Adoption,2021,7,9
2F,Adoption,2021,8,8
2F,Adoption,2021,9,5
2F,Adoption,2021,10,4
2F,Adoption,2021,11,3
2F,Adoption,2021,12,3
2F,Adoption,2022,1,3
2F,Adoption,2022,2,3
2F,Adoption,2022,3,2
2F,Adoption,2022,4,7
2F,Adoption,2022,5,4
2F,Adoption,2022,6,6
2F,Adoption,2022,7,2
2F,Adoption,2022,8,4
2F,Adoption,2022,9,4
2F,Adoption,2022,10,4
2F,Adoption,2022,11,4
2F,Adoption,2022,12,3
2F,Adoption,2023,1,2
2F,Adoption,2023,2,3
2F,Adoption,2023,3,3
2F,Adoption,2023,4,8
2F,Adoption,2023,5,7
2F,Adoption,2023,6,4
2F,Adoption,2023,8,6
2F,Adoption,2023,9,5
2F,Adoption,2023,10,3
2F,Adoption,2023,11,3
2F,Adoption,2023,12,1
2F,Adoption,2024,1,3
2F,Adoption,2024,2,5
2F,Adoption,2024,3,3
2F,Adoption,2024,5,5
2F,Adoption,2024,6,9
2F,Adoption,2024,7,5
2F,Adoption,2024,8,4
2F,Adoption,2024,9,1
2F,Adoption,2024,10,2
2F,Adoption,2024,12,3
2F,Marital_Action,1998,1,56
2F,Marital_Action,1998,2,41
2F,Marital_Action,1998,3,51
2F,Marital_Action,1998,4,58
2F,Marital_Action,1998,5,45
2F,Marital_Action,1998,6,53
2F,Marital_Action,1998,7,40
2F,Marital_Action,1998,8,50
2F,Marital_Action,1998,9,44
2F,Marital_Action,1998,10,45
2F,Marital_Action,1998,11,54
2F,Marital_Action,1998,12,50
2F,Marital_Action,1999,1,32
2F,Marital_Action,1999,2,52
2F,Marital_Action,1999,3,47
2F,Marital_Action,1999,4,63
2F,Marital_Action,1999,5,53
2F,Marital_Action,1999,6,68
2F,Marital_Action,1999,7,48
2F,Marital_Action,1999,8,48
2F,Marital_Action,1999,9,49
2F,Marital_Action,1999,10,49
2F,Marital_Action,1999,11,61
2F,Marital_Action,1999,12,50
2F,Marital_Action,2000,1,52
2F,Marital_Action,2000,2,71
2F,Marital_Action,2000,3,40
2F,Marital_Action,2000,4,32
2F,Marital_Action,2000,5,51
2F,Marital_Action,2000,6,57
2F,Marital_Action,2000,7,42
2F,Marital_Action,2000,8,59
2F,Marital_Action,2000,9,50
2F,Marital_Action,2000,10,62
2F,Marital_Action,2000,11,33
2F,Marital_Action,2000,12,35
2F,Marital_Action,2001,1,55
2F,Marital_Action,2001,2,63
2F,Marital_Action,2001,3,61
2F,Marital_Action,2001,4,58
2F,Marital_Action,2001,5,65
2F,Marital_Action,2001,6,64
2F,Marital_Action,2001,7,62
2F,Marital_Action,2001,8,55
2F,Marital_Action,2001,9,46
2F,Marital_Action,2001,10,56
2F,Marital_Action,2001,11,54
2F,Marital_Action,2001,12,42
2F,Marital_Action,2002,1,48
2F,Marital_Action,2002,2,49
2F,Marital_Action,2002,3,43
2F,Marital_Action,2002,4,62
2F,Marital_Action,2002,5,69
2F,Marital_Action,2002,6,58
2F,Marital_Action,2002,7,34
2F,Marital_Action,2002,8,51
2F,Marital_Action,2002,9,49
2F,Marital_Action,2002,10,49
2F,Marital_Action,2002,11,66
2F,Marital_Action,2002,12,41
2F,Marital_Action,2003,1,62
2F,Marital_Action,2003,2,29
2F,Marital_Action,2003,3,50
2F,Marital_Action,2003,4,62
2F,Marital_Action,2003,5,69
2F,Marital_Action,2003,6,69
2F,Marital_Action,2003,7,34
2F,Marital_Action,2003,8,51
2F,Marital_Action,2003,9,57
2F,Marital_Action,2003,10,64
2F,Marital_Action,2003,11,50
2F,Marital_Action,2003,12,49
2F,Marital_Action,2004,1,57
2F,Marital_Action,2004,2,47
2F,Marital_Action,2004,3,40
2F,Marital_Action,2004,4,56
2F,Marital_Action,2004,5,62
2F,Marital_Action,2004,6,60
2F,Marital_Action,2004,7,46
2F,Marital_Action,2004,8,65
2F,Marital_Action,2004,9,47
2F,Marital_Action,2004,10,48
2F,Marital_Action,2004,11,37
2F,Marital_Action,2004,12,29
2F,Marital_Action,2005,1,51
2F,Marital_Action,2005,2,41
2F,Marital_Action,2005,3,55
2F,Marital_Action,2005,4,55
2F,Marital_Action,2005,5,57
2F,Marital_Action,2005,6,62
2F,Marital_Action,2005,7,62
2F,Marital_Action,2005,8,62
2F,Marital_Action,2005,9,46
2F,Marital_Action,2005,10,50
2F,Marital_Action,2005,11,54
2F,Marital_Action,2005,12,45
2F,Marital_Action,2006,1,61
2F,Marital_Action,2006,2,40
2F,Marital_Action,2006,3,67
2F,Marital_Action,2006,4,58
2F,Marital_Action,2006,5,53
2F,Marital_Action,2006,6,73
2F,Marital_Action,2006,7,48
2F,Marital_Action,2006,8,53
2F,Marital_Action,2006,9,66
2F,Marital_Action,2006,10,50
2F,Marital_Action,2006,11,40
2F,Marital_Action,2006,12,47
2F,Marital_Action,2007,1,44
2F,Marital_Action,2007,2,48
2F,Marital_Action,2007,3,56
2F,Marital_Action,2007,4,40
2F,Marital_Action,2007,5,67
2F,Marital_Action,2007,6,46
2F,Marital_Action,2007,7,44
2F,Marital_Action,2007,8,60
2F,Marital_Action,2007,9,56
2F,Marital_Action,2007,10,40
2F,Marital_Action,2007,11,53
2F,Marital_Action,2007,12,35
2F,Marital_Action,2008,1,47
2F,Marital_Action,2008,2,67
2F,Marital_Action,2008,3,51
2F,Marital_Action,2008,4,51
2F,Marital_Action,2008,5,60
2F,Marital_Action,2008,6,60
2F,Marital_Action,2008,7,55
2F,Marital_Action,2008,8,60
2F,Marital_Action,2008,9,54
2F,Marital_Action,2008,10,54
2F,Marital_Action,2008,11,47
2F,Marital_Action,2008,12,57
2F,Marital_Action,2009,1,57
2F,Marital_Action,2009,2,42
2F,Marital_Action,2009,3,67
2F,Marital_Action,2009,4,49
2F,Marital_Action,2009,5,64
2F,Marital_Action,2009,6,61
