Year,Circuit,Type of Action,Pending at Start,Filed,Total Caseload,Terminated,Pending at End
2008,Second Circuit,Burglary,112.0,62.0,174.0,48.0,126.0
2008,Second Circuit,Larceny-Theft,285.0,141.0,426.0,85.0,341.0
2008,Second Circuit,Auto Theft,74.0,40.0,114.0,36.0,78.0
2008,Second Circuit,Part II,1035.0,492.0,1527.0,458.0,1069.0
2008,Second Circuit,Other Assaults,12.0,29.0,41.0,24.0,17.0
2008,Second Circuit,Arson,5.0,8.0,13.0,7.0,6.0
2008,Second Circuit,Forgery and Counterfeiting,96.0,31.0,127.0,28.0,99.0
2008,Second Circuit,Fraud,152.0,15.0,167.0,34.0,133.0
2008,Second Circuit,Embezzlement,2.0,,2.0,,2.0
2008,Second Circuit,Stolen Property,8.0,,8.0,,8.0
2008,Second Circuit,Vandalism,32.0,15.0,47.0,18.0,29.0
2008,Second Circuit,Weapons,50.0,25.0,75.0,17.0,58.0
2008,Second Circuit,Prostitution,,,,,
2008,Second Circuit,Sex Offenses,15.0,12.0,27.0,12.0,15.0
2008,Second Circuit,Narcotic Drug Laws,453.0,185.0,638.0,184.0,454.0
2008,Second Circuit,Gambling,11.0,,11.0,,11.0
2008,Second Circuit,Offenses Against Family & Children,7.0,11.0,18.0,11.0,7.0
2008,Second Circuit,Driving Under the Influence,7.0,13.0,20.0,10.0,10.0
2008,Second Circuit,Liquor Laws,2.0,4.0,6.0,1.0,5.0
2008,Second Circuit,Disorderly Conduct,3.0,2.0,5.0,1.0,4.0
2008,Second Circuit,All Other Offenses (Except Traffic),160.0,117.0,277.0,90.0,187.0
2008,Second Circuit,Traffic Offenses,20.0,25.0,45.0,20.0,25.0
2008,Third Circuit,TOTAL CASES,6513.0,2383.0,8896.0,2252.0,6644.0
2008,Third Circuit,Civil Actions,1480.0,761.0,2241.0,606.0,1635.0
2008,Third Circuit,Contract,306.0,154.0,460.0,148.0,312.0
2008,Third Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",195.0,113.0,308.0,106.0,202.0
2008,Third Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",221.0,69.0,290.0,75.0,215.0
2008,Third Circuit,Condemnation,16.0,1.0,17.0,3.0,14.0
2008,Third Circuit,Other Civil Action,742.0,423.0,1165.0,274.0,891.0
2008,Third Circuit,District Court Transfers,1.0,,1.0,,1.0
2008,Third Circuit,Probate Proceedings,891.0,369.0,1260.0,580.0,680.0
2008,Third Circuit,Probate Intestate,53.0,5.0,58.0,18.0,40.0
2008,Third Circuit,Probate Testate,38.0,13.0,51.0,15.0,36.0
2008,Third Circuit,Special Administration,378.0,103.0,481.0,192.0,289.0
2008,Third Circuit,Small Estate,71.0,58.0,129.0,73.0,56.0
2008,Third Circuit,Informal Will,215.0,77.0,292.0,94.0,198.0
2008,Third Circuit,Other,136.0,113.0,249.0,188.0,61.0
2008,Third Circuit,Conservatorship/Guardianship Proceedings,734.0,45.0,779.0,65.0,714.0
2008,Third Circuit,Conservatorship/Guardianship,16.0,13.0,29.0,4.0,25.0
2008,Third Circuit,Conservatorship,87.0,32.0,119.0,7.0,112.0
2008,Third Circuit,Guardianship,631.0,,631.0,54.0,577.0
2008,Third Circuit,Trust Proceedings,62.0,37.0,99.0,69.0,30.0
2008,Third Circuit,Miscellaneous Proceedings,278.0,147.0,425.0,135.0,290.0
2008,Third Circuit,Mechanic's and Materialman's Lien,77.0,47.0,124.0,51.0,73.0
2008,Third Circuit,Other Special Proceedings,201.0,100.0,301.0,84.0,217.0
2008,Third Circuit,Criminal Actions @,3068.0,1024.0,4092.0,797.0,3295.0
2008,Third Circuit,Part I,1080.0,385.0,1465.0,273.0,1192.0
2008,Third Circuit,Murder & Non-Negligent Manslaughter,33.0,9.0,42.0,6.0,36.0
2008,Third Circuit,Negligent Homicide,10.0,9.0,19.0,5.0,14.0
2008,Third Circuit,Forcible Rape,17.0,5.0,22.0,1.0,21.0
2008,Third Circuit,Robbery,36.0,16.0,52.0,10.0,42.0
2008,Third Circuit,Aggravated Assault,283.0,119.0,402.0,85.0,317.0
2008,Third Circuit,Burglary,212.0,62.0,274.0,42.0,232.0
2008,Third Circuit,Larceny-Theft,367.0,139.0,506.0,92.0,414.0
2008,Third Circuit,Auto Theft,122.0,26.0,148.0,32.0,116.0
2008,Third Circuit,Part II,1988.0,639.0,2627.0,524.0,2103.0
2008,Third Circuit,Other Assaults,83.0,35.0,118.0,24.0,94.0
2008,Third Circuit,Arson,5.0,6.0,11.0,1.0,10.0
2008,Third Circuit,Forgery and Counterfeiting,87.0,10.0,97.0,18.0,79.0
2008,Third Circuit,Fraud,124.0,12.0,136.0,9.0,127.0
2008,Third Circuit,Embezzlement,1.0,,1.0,,1.0
2008,Third Circuit,Stolen Property,7.0,,7.0,,6.0
2008,Third Circuit,Vandalism,63.0,26.0,89.0,14.0,75.0
2008,Third Circuit,Weapons,113.0,36.0,149.0,32.0,117.0
2008,Third Circuit,Prostitution,,,,,
2008,Third Circuit,Sex Offenses,56.0,19.0,75.0,14.0,61.0
2008,Third Circuit,Narcotic Drug Laws,884.0,282.0,1166.0,247.0,919.0
2008,Third Circuit,Gambling,2.0,2.0,4.0,4.0,4.0
2008,Third Circuit,Offenses Against Family & Children,46.0,26.0,72.0,19.0,53.0
2008,Third Circuit,Driving Under the Influence,28.0,7.0,35.0,8.0,27.0
2008,Third Circuit,Liquor Laws,5.0,1.0,6.0,2.0,4.0
2008,Third Circuit,Disorderly Conduct,10.0,2.0,12.0,2.0,10.0
2008,Third Circuit,All Other Offenses (Except Traffic),418.0,145.0,563.0,117.0,446.0
2008,Third Circuit,Traffic Offenses,56.0,30.0,86.0,16.0,70.0
2008,Fifth Circuit,TOTAL CASES,2512.0,805.0,3317.0,481.0,2836.0
2008,Fifth Circuit,Civil Actions,466.0,212.0,678.0,170.0,508.0
2008,Fifth Circuit,Contract,102.0,52.0,154.0,31.0,123.0
2008,Fifth Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",54.0,21.0,75.0,19.0,56.0
2008,Fifth Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",96.0,31.0,127.0,32.0,95.0
2008,Fifth Circuit,Condemnation,2.0,,2.0,,2.0
2008,Fifth Circuit,Other Civil Action,212.0,108.0,320.0,88.0,232.0
2008,Fifth Circuit,District Court Transfers,,,,,
2008,Fifth Circuit,Probate Proceedings,399.0,118.0,517.0,67.0,450.0
2008,Fifth Circuit,Probate Intestate,54.0,7.0,61.0,4.0,57.0
2008,Fifth Circuit,Probate Testate,105.0,11.0,116.0,2.0,114.0
2008,Fifth Circuit,Special Administration,67.0,11.0,78.0,2.0,76.0
2008,Fifth Circuit,Small Estate,22.0,21.0,43.0,23.0,20.0
2008,Fifth Circuit,Informal Will,56.0,9.0,65.0,1.0,64.0
2008,Fifth Circuit,Other,95.0,59.0,154.0,35.0,119.0
2008,Fifth Circuit,Conservatorship/Guardianship Proceedings,295.0,24.0,319.0,12.0,307.0
2008,Fifth Circuit,Conservatorship/Guardianship,8.0,11.0,19.0,3.0,16.0
2008,Fifth Circuit,Conservatorship,25.0,13.0,38.0,4.0,34.0
2008,Fifth Circuit,Guardianship,262.0,,262.0,5.0,257.0
2008,Fifth Circuit,Trust Proceedings,8.0,7.0,15.0,1.0,14.0
2008,Fifth Circuit,Miscellaneous Proceedings,356.0,146.0,502.0,37.0,465.0
2008,Fifth Circuit,Mechanic's and Materialman's Lien,35.0,4.0,39.0,5.0,34.0
2008,Fifth Circuit,Other Special Proceedings,321.0,142.0,463.0,32.0,431.0
2008,Fifth Circuit,Criminal Actions @,988.0,298.0,1286.0,194.0,1092.0
2008,Fifth Circuit,Part I,371.0,115.0,486.0,89.0,397.0
2008,Fifth Circuit,Murder & Non-Negligent Manslaughter,10.0,2.0,12.0,,12.0
2008,Fifth Circuit,Negligent Homicide,2.0,,2.0,1.0,1.0
2008,Fifth Circuit,Forcible Rape,13.0,,13.0,,13.0
2008,Fifth Circuit,Robbery,18.0,2.0,20.0,4.0,16.0
2008,Fifth Circuit,Aggravated Assault,121.0,28.0,149.0,29.0,120.0
2008,Fifth Circuit,Burglary,52.0,20.0,72.0,11.0,61.0
2008,Fifth Circuit,Larceny-Theft,128.0,52.0,180.0,34.0,146.0
2008,Fifth Circuit,Auto Theft,27.0,11.0,38.0,10.0,28.0
2008,Fifth Circuit,Part II,617.0,183.0,800.0,105.0,695.0
2008,Fifth Circuit,Other Assaults,35.0,14.0,49.0,6.0,43.0
2008,Fifth Circuit,Arson,4.0,2.0,6.0,1.0,5.0
2008,Fifth Circuit,Forgery and Counterfeiting,32.0,3.0,35.0,5.0,30.0
2008,Fifth Circuit,Fraud,17.0,10.0,27.0,5.0,22.0
2008,Fifth Circuit,Embezzlement,,,,,
2008,Fifth Circuit,Stolen Property,2.0,,2.0,,2.0
2008,Fifth Circuit,Vandalism,16.0,9.0,25.0,6.0,19.0
2008,Fifth Circuit,Weapons,32.0,9.0,41.0,5.0,36.0
2008,Fifth Circuit,Prostitution,,,,,
2008,Fifth Circuit,Sex Offenses,34.0,14.0,48.0,4.0,44.0
2008,Fifth Circuit,Narcotic Drug Laws,257.0,57.0,314.0,48.0,266.0
2008,Fifth Circuit,Gambling,,,,,
2008,Fifth Circuit,Offenses Against Family & Children,21.0,3.0,24.0,,24.0
2008,Fifth Circuit,Driving Under the Influence,5.0,2.0,7.0,2.0,5.0
2008,Fifth Circuit,Liquor Laws,,,,,
2008,Fifth Circuit,Disorderly Conduct,1.0,3.0,4.0,2.0,2.0
2008,Fifth Circuit,All Other Offenses (Except Traffic),156.0,54.0,210.0,20.0,190.0
2008,Fifth Circuit,Traffic Offenses,5.0,3.0,8.0,1.0,7.0
2007,First Circuit,TOTAL CASES,21612.0,6836.0,28448.0,5121.0,23327.0
2007,First Circuit,Civil Actions,3289.0,2284.0,5573.0,2012.0,3561.0
2007,First Circuit,Contract,592.0,438.0,1030.0,407.0,623.0
2007,First Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",712.0,527.0,1239.0,468.0,771.0
2007,First Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",758.0,402.0,1160.0,379.0,781.0
2007,First Circuit,Condemnation,17.0,3.0,20.0,3.0,17.0
2007,First Circuit,Other Civil Action,1171.0,892.0,2063.0,729.0,1334.0
2007,First Circuit,District Court Transfers,39.0,22.0,61.0,26.0,35.0
2007,First Circuit,Probate Proceedings,3850.0,786.0,4636.0,204.0,4432.0
2007,First Circuit,Probate Intestate,4.0,4.0,101.0,6.0,95.0
2007,First Circuit,Probate Testate,439.0,60.0,499.0,22.0,477.0
2007,First Circuit,Special Administration,1549.0,335.0,1884.0,67.0,1817.0
2007,First Circuit,Small Estate,6.0,3.0,9.0,3.0,6.0
2007,First Circuit,Informal Will,1530.0,254.0,1784.0,45.0,1739.0
2007,First Circuit,Other,229.0,130.0,359.0,61.0,298.0
2007,First Circuit,Guardianship Proceedings,4959.0,203.0,5162.0,125.0,5037.0
2007,First Circuit,Trust Proceedings,682.0,178.0,860.0,58.0,802.0
2007,First Circuit,Miscellaneous Proceedings,1285.0,701.0,1986.0,474.0,1512.0
2007,First Circuit,Land Court,27.0,14.0,41.0,9.0,32.0
2007,First Circuit,Tax Appeal Court,314.0,127.0,441.0,107.0,334.0
2007,First Circuit,Mechanic's and Materialman's Lien,61.0,78.0,139.0,38.0,101.0
2007,First Circuit,Other Special Proceedings,883.0,482.0,1365.0,320.0,1045.0
2007,First Circuit,Criminal Actions @,7547.0,2684.0,10231.0,2248.0,7983.0
2007,First Circuit,Part I,3132.0,1092.0,4224.0,902.0,3322.0
2007,First Circuit,Murder & Non-Negligent Manslaughter,67.0,29.0,96.0,22.0,74.0
2007,First Circuit,Negligent Homicide,40.0,8.0,48.0,6.0,42.0
2007,First Circuit,Forcible Rape,36.0,21.0,57.0,11.0,46.0
2007,First Circuit,Robbery,210.0,109.0,319.0,80.0,239.0
2007,First Circuit,Aggravated Assault,632.0,203.0,835.0,185.0,650.0
2007,First Circuit,Burglary,400.0,134.0,534.0,93.0,441.0
2007,First Circuit,Larceny-Theft,1051.0,335.0,1386.0,257.0,1129.0
2007,First Circuit,Auto Theft,696.0,253.0,949.0,230.0,719.0
2007,First Circuit,Part II,4415.0,1592.0,6007.0,1346.0,4661.0
2007,First Circuit,Other Assaults,359.0,128.0,487.0,109.0,378.0
2007,First Circuit,Arson,6.0,3.0,9.0,1.0,8.0
2007,First Circuit,Forgery and Counterfeiting,349.0,54.0,403.0,70.0,333.0
2007,First Circuit,Fraud,250.0,28.0,278.0,43.0,235.0
2007,First Circuit,Embezzlement,2.0,,2.0,,2.0
2007,First Circuit,Stolen Property,11.0,2.0,13.0,2.0,11.0
2007,First Circuit,Vandalism,133.0,44.0,177.0,42.0,135.0
2007,First Circuit,Weapons,131.0,49.0,180.0,29.0,151.0
2007,First Circuit,Prostitution,7.0,5.0,12.0,4.0,8.0
2007,First Circuit,Sex Offenses,211.0,75.0,286.0,81.0,205.0
2007,First Circuit,Narcotic Drug Laws,1530.0,666.0,2196.0,592.0,1604.0
2007,First Circuit,Gambling,49.0,1.0,50.0,5.0,45.0
2007,First Circuit,Offenses Against Family & Children,85.0,49.0,134.0,29.0,105.0
2007,First Circuit,Driving Under the Influence,107.0,19.0,126.0,26.0,100.0
2007,First Circuit,Liquor Laws,36.0,6.0,42.0,4.0,38.0
2007,First Circuit,Disorderly Conduct,9.0,8.0,17.0,3.0,14.0
2007,First Circuit,All Other Offenses (Except Traffic),949.0,362.0,1311.0,243.0,1068.0
2007,First Circuit,Traffic Offenses,191.0,93.0,284.0,63.0,221.0
2007,Second Circuit,TOTAL CASES,3999.0,1551.0,5550.0,1300.0,4250.0
2007,Second Circuit,Civil Actions,950.0,473.0,1423.0,543.0,880.0
2007,Second Circuit,Contract,168.0,86.0,254.0,102.0,152.0
2007,Second Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",176.0,106.0,282.0,110.0,172.0
2007,Second Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",221.0,83.0,304.0,116.0,188.0
2007,Second Circuit,Condemnation,12.0,6.0,18.0,10.0,8.0
2007,Second Circuit,Other Civil Action,362.0,190.0,552.0,200.0,352.0
2007,Second Circuit,District Court Transfers,11.0,2.0,13.0,5.0,8.0
2007,Second Circuit,Probate Proceedings,704.0,198.0,902.0,82.0,820.0
2007,Second Circuit,Probate Intestate,37.0,16.0,53.0,6.0,47.0
2007,Second Circuit,Probate Testate,77.0,9.0,86.0,8.0,78.0
2007,Second Circuit,Special Administration,206.0,44.0,250.0,9.0,241.0
2007,Second Circuit,Small Estate,17.0,16.0,33.0,10.0,23.0
2007,Second Circuit,Informal Will,255.0,49.0,304.0,12.0,292.0
2007,Second Circuit,Other,112.0,64.0,176.0,37.0,139.0
2007,Second Circuit,Guardianship Proceedings,525.0,33.0,558.0,28.0,530.0
2007,Second Circuit,Trust Proceedings,65.0,10.0,75.0,2.0,73.0
2007,Second Circuit,Miscellaneous Proceedings,228.0,112.0,340.0,65.0,275.0
2007,Second Circuit,Mechanic's and Materialman's Lien,31.0,18.0,49.0,18.0,31.0
2007,Second Circuit,Other Special Proceedings,197.0,94.0,291.0,47.0,24.0
2007,Second Circuit,Criminal Actions @,1527.0,725.0,2252.0,580.0,1672.0
2007,Second Circuit,Part I,621.0,266.0,887.0,261.0,626.0
2007,Second Circuit,Murder & Non-Negligent Manslaughter,9.0,7.0,16.0,5.0,11.0
2007,Second Circuit,Negligent Homicide,3.0,8.0,11.0,3.0,8.0
2007,Second Circuit,Forcible Rape,5.0,2.0,7.0,1.0,6.0
2007,Second Circuit,Robbery,18.0,13.0,31.0,19.0,12.0
2007,Second Circuit,Aggravated Assault,108.0,57.0,165.0,55.0,110.0
2007,Second Circuit,Burglary,107.0,48.0,155.0,43.0,112.0
2007,Second Circuit,Larceny-Theft,272.0,103.0,375.0,80.0,295.0
2007,Second Circuit,Auto Theft,99.0,28.0,127.0,55.0,72.0
2007,Second Circuit,Part II,906.0,459.0,1365.0,319.0,1046.0
2007,Second Circuit,Other Assaults,8.0,18.0,26.0,14.0,12.0
2007,Second Circuit,Arson,1.0,4.0,5.0,,5.0
2007,Second Circuit,Forgery and Counterfeiting,82.0,45.0,127.0,28.0,99.0
2007,Second Circuit,Fraud,161.0,26.0,187.0,25.0,162.0
2007,Second Circuit,Embezzlement,2.0,,2.0,,2.0
2007,Second Circuit,Stolen Property,9.0,,9.0,1.0,8.0
2007,Second Circuit,Vandalism,31.0,9.0,40.0,10.0,30.0
2007,Second Circuit,Weapons,42.0,16.0,58.0,7.0,51.0
2007,Second Circuit,Prostitution,,,,,
2007,Second Circuit,Sex Offenses,13.0,12.0,25.0,10.0,15.0
2007,Second Circuit,Narcotic Drug Laws,357.0,209.0,566.0,109.0,457.0
2007,Second Circuit,Gambling,10.0,1.0,11.0,,11.0
2007,Second Circuit,Offenses Against Family & Children,3.0,9.0,12.0,6.0,6.0
2007,Second Circuit,Driving Under the Influence,11.0,4.0,15.0,10.0,5.0
2007,Second Circuit,Liquor Laws,5.0,,5.0,,5.0
2007,Second Circuit,Disorderly Conduct,,,,,
2007,Second Circuit,All Other Offenses (Except Traffic),148.0,92.0,240.0,80.0,160.0
2007,Second Circuit,Traffic Offenses,19.0,14.0,33.0,14.0,19.0
2007,Third Circuit,TOTAL CASES,5886.0,2141.0,8027.0,1428.0,6599.0
2007,Third Circuit,Civil Actions,1314.0,625.0,1939.0,459.0,1480.0
2007,Third Circuit,Contract,279.0,143.0,422.0,116.0,306.0
2007,Third Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",171.0,113.0,284.0,89.0,195.0
2007,Third Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",211.0,92.0,303.0,82.0,221.0
2007,Third Circuit,Condemnation,17.0,4.0,21.0,5.0,16.0
2007,Third Circuit,Other Civil Action,636.0,273.0,909.0,167.0,742.0
2007,Third Circuit,District Court Transfers,,,,,
2007,Third Circuit,Probate Proceedings,727.0,408.0,1135.0,244.0,891.0
2007,Third Circuit,Probate Intestate,45.0,8.0,53.0,,53.0
2007,Third Circuit,Probate Testate,39.0,3.0,42.0,4.0,38.0
2007,Third Circuit,Special Administration,269.0,135.0,404.0,26.0,378.0
2007,Third Circuit,Small Estate,91.0,83.0,174.0,103.0,71.0
2007,Third Circuit,Informal Will,160.0,63.0,223.0,8.0,215.0
2007,Third Circuit,Other,123.0,116.0,239.0,103.0,136.0
2007,Third Circuit,Guardianship Proceedings,708.0,57.0,765.0,31.0,734.0
2007,Third Circuit,Trust Proceedings,47.0,20.0,67.0,5.0,62.0
2007,Third Circuit,Miscellaneous Proceedings,260.0,133.0,393.0,115.0,278.0
2007,Third Circuit,Mechanic's and Materialman's Lien,62.0,34.0,96.0,19.0,77.0
2007,Third Circuit,Other Special Proceedings,198.0,99.0,297.0,96.0,201.0
2007,Third Circuit,Criminal Actions @,2830.0,898.0,3728.0,574.0,3154.0
2007,Third Circuit,Part I,940.0,345.0,1285.0,185.0,1100.0
2007,Third Circuit,Murder & Non-Negligent Manslaughter,24.0,14.0,38.0,1.0,37.0
2007,Third Circuit,Negligent Homicide,10.0,6.0,16.0,3.0,13.0
2007,Third Circuit,Forcible Rape,18.0,3.0,21.0,1.0,20.0
2007,Third Circuit,Robbery,36.0,16.0,52.0,13.0,39.0
2007,Third Circuit,Aggravated Assault,250.0,92.0,342.0,56.0,286.0
2007,Third Circuit,Burglary,188.0,60.0,248.0,31.0,217.0
2007,Third Circuit,Larceny-Theft,297.0,125.0,422.0,63.0,359.0
2007,Third Circuit,Auto Theft,117.0,29.0,146.0,17.0,129.0
2007,Third Circuit,Part II,1890.0,553.0,2443.0,389.0,2054.0
2007,Third Circuit,Other Assaults,66.0,46.0,112.0,22.0,90.0
2007,Third Circuit,Arson,5.0,3.0,8.0,,7.0
2007,Third Circuit,Forgery and Counterfeiting,98.0,11.0,109.0,24.0,85.0
2007,Third Circuit,Fraud,134.0,10.0,144.0,14.0,130.0
2007,Third Circuit,Embezzlement,1.0,,1.0,,1.0
2007,Third Circuit,Stolen Property,7.0,1.0,8.0,1.0,7.0
2007,Third Circuit,Vandalism,60.0,13.0,73.0,8.0,65.0
2007,Third Circuit,Weapons,104.0,28.0,132.0,20.0,112.0
2007,Third Circuit,Prostitution,,,,,
2007,Third Circuit,Sex Offenses,55.0,11.0,66.0,9.0,57.0
2007,Third Circuit,Narcotic Drug Laws,827.0,240.0,1067.0,166.0,901.0
2007,Third Circuit,Gambling,9.0,,9.0,2.0,7.0
2007,Third Circuit,Offenses Against Family & Children,38.0,22.0,60.0,14.0,46.0
2007,Third Circuit,Driving Under the Influence,31.0,9.0,40.0,7.0,33.0
2007,Third Circuit,Liquor Laws,2.0,2.0,4.0,,4.0
2007,Third Circuit,Disorderly Conduct,,,,,
2007,Third Circuit,All Other Offenses (Except Traffic),391.0,138.0,529.0,88.0,441.0
2007,Third Circuit,Traffic Offenses,51.0,18.0,69.0,10.0,59.0
2007,Fifth Circuit,TOTAL CASES,2157.0,780.0,2937.0,425.0,2512.0
2007,Fifth Circuit,Civil Actions,431.0,200.0,631.0,165.0,466.0
2007,Fifth Circuit,Contract,95.0,42.0,137.0,35.0,102.0
2007,Fifth Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",55.0,24.0,79.0,25.0,54.0
2007,Fifth Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",84.0,36.0,120.0,24.0,96.0
2007,Fifth Circuit,Condemnation,2.0,,2.0,,2.0
2007,Fifth Circuit,Other Civil Action,195.0,98.0,293.0,81.0,212.0
2007,Fifth Circuit,Probate Proceedings,339.0,135.0,474.0,75.0,399.0
2007,Fifth Circuit,Probate Intestate,49.0,8.0,57.0,3.0,54.0
2007,Fifth Circuit,Probate Testate,97.0,13.0,110.0,5.0,105.0
2007,Fifth Circuit,Special Administration,55.0,16.0,71.0,4.0,67.0
2007,Fifth Circuit,Small Estate,15.0,29.0,44.0,22.0,22.0
2007,Fifth Circuit,Informal Will,52.0,7.0,59.0,3.0,56.0
2007,Fifth Circuit,Other,71.0,62.0,133.0,38.0,95.0
2007,Fifth Circuit,Guardianship Proceedings,279.0,27.0,306.0,11.0,295.0
2007,Fifth Circuit,Trust Proceedings,8.0,,8.0,,8.0
2007,Fifth Circuit,Miscellaneous Proceedings,236.0,148.0,384.0,28.0,356.0
2007,Fifth Circuit,Mechanic's and Materialman's Lien,36.0,8.0,44.0,9.0,35.0
2007,Fifth Circuit,Other Special Proceedings,200.0,140.0,340.0,19.0,321.0
2007,Fifth Circuit,Criminal Actions @,864.0,270.0,1134.0,146.0,988.0
2007,Fifth Circuit,Part I,322.0,127.0,449.0,72.0,377.0
2007,Fifth Circuit,Murder & Non-Negligent Manslaughter,4.0,7.0,11.0,1.0,10.0
2007,Fifth Circuit,Negligent Homicide,1.0,2.0,3.0,1.0,2.0
2007,Fifth Circuit,Forcible Rape,14.0,,14.0,1.0,13.0
2007,Fifth Circuit,Robbery,17.0,4.0,21.0,3.0,18.0
2007,Fifth Circuit,Aggravated Assault,99.0,52.0,151.0,25.0,126.0
2007,Fifth Circuit,Burglary,46.0,13.0,59.0,7.0,52.0
2007,Fifth Circuit,Larceny-Theft,123.0,34.0,157.0,30.0,127.0
2007,Fifth Circuit,Auto Theft,18.0,15.0,33.0,4.0,29.0
2007,Fifth Circuit,Part II,542.0,143.0,685.0,74.0,611.0
2007,Fifth Circuit,Other Assaults,35.0,12.0,47.0,11.0,36.0
2007,Fifth Circuit,Arson,1.0,3.0,4.0,,4.0
2007,Fifth Circuit,Forgery and Counterfeiting,31.0,3.0,34.0,4.0,30.0
2007,Fifth Circuit,Fraud,15.0,4.0,19.0,3.0,16.0
2007,Fifth Circuit,Embezzlement,,,,,
2007,Fifth Circuit,Stolen Property,2.0,,2.0,,2.0
2007,Fifth Circuit,Vandalism,15.0,2.0,17.0,3.0,14.0
2007,Fifth Circuit,Weapons,22.0,15.0,37.0,5.0,32.0
2007,Fifth Circuit,Prostitution,,,,,
2007,Fifth Circuit,Sex Offenses,33.0,6.0,39.0,6.0,33.0
2007,Fifth Circuit,Narcotic Drug Laws,217.0,60.0,277.0,21.0,256.0
2007,Fifth Circuit,Gambling,1.0,,1.0,,1.0
2007,Fifth Circuit,Offenses Against Family & Children,17.0,5.0,22.0,2.0,20.0
2007,Fifth Circuit,Driving Under the Influence,4.0,,4.0,,4.0
2007,Fifth Circuit,Liquor Laws,,,,,
2007,Fifth Circuit,Disorderly Conduct,,,,,
2007,Fifth Circuit,All Other Offenses (Except Traffic),146.0,30.0,176.0,18.0,158.0
2007,Fifth Circuit,Traffic Offenses,3.0,3.0,6.0,,6.0
2006,First Circuit,TOTAL CASES,20778.0,7110.0,27888.0,6109.0,21779.0
2006,First Circuit,Civil Actions,3572.0,2226.0,5798.0,2509.0,3289.0
2006,First Circuit,Contract,618.0,447.0,1065.0,473.0,592.0
2006,First Circuit,"Personal Injury or Property Damage or Both, Motor Vehicle",764.0,472.0,1236.0,524.0,712.0
2006,First Circuit,"Personal Injury or Property Damage or Both, Non-Motor Vehicle",758.0,430.0,1188.0,430.0,758.0
2006,First Circuit,Condemnation,28.0,7.0,35.0,18.0,17.0
2006,First Circuit,Other Civil Action,1359.0,844.0,2203.0,1032.0,1171.0
2006,First Circuit,District Court Transfers,45.0,26.0,71.0,32.0,39.0
2006,First Circuit,Probate Proceedings,3213.0,860.0,4073.0,223.0,3850.0
2006,First Circuit,Probate Intestate,79.0,30.0,109.0,12.0,97.0
2006,First Circuit,Probate Testate,409.0,61.0,470.0,31.0,439.0
2006,First Circuit,Special Administration,1251.0,371.0,1622.0,73.0,1549.0
2006,First Circuit,Small Estate,,,,,
2006,First Circuit,Informal Will,1270.0,285.0,1555.0,25.0,1530.0
2006,First Circuit,Other,194.0,113.0,307.0,78.0,229.0
2006,First Circuit,Guardianship Proceedings,4885.0,228.0,5113.0,154.0,4959.0
2006,First Circuit,Trust Proceedings,579.0,142.0,721.0,39.0,682.0
